date,symbol,event
2020-12-28,HONAUT,"BUY ₹16.14 at ₹38,887.75 (fresh Friday signal — BUY: 5.49× weekly, month 1.69×, ladder rising; stop ₹29,024.49; charges ₹0.02)"
2021-01-08,HONAUT,"RAISE STOP ₹29,024.49 → ₹34,722.50 (new box ₹36,550.00–₹39,200.00 sealed)"
2021-01-15,BORORENEW,RAISE STOP ₹148.20 → ₹247.59 (new box ₹265.05–₹323.25 sealed)
2021-01-15,GRAVITA,RAISE STOP ₹46.41 → ₹70.89 (new box ₹75.00–₹88.70 sealed)
2021-01-20,BORORENEW,"SELL ₹34.41 at stop ₹247.59 (+148.3%, charges ₹0.04) — the cash goes back to work at the next Friday screen"
2021-01-22,ANANTRAJ,fresh signal REFUSED — falling earnings power
2021-01-22,CEATLTD,fresh signal REFUSED — falling earnings power
2021-01-22,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.54× weekly, month 3.77×, ladder rising)"
2021-01-22,GODREJIND,fresh signal REFUSED — falling earnings power
2021-01-22,HCLTECH,"RAISE STOP ₹779.57 → ₹928.05 (new box ₹976.90–₹1,067.00 sealed)"
2021-01-22,JBMA,fresh signal REFUSED — falling earnings power
2021-01-22,JUSTDIAL,RAISE STOP ₹523.11 → ₹622.35 (new box ₹655.50–₹766.00 sealed)
2021-01-22,LUMAXTECH,fresh signal REFUSED — falling earnings power
2021-01-22,MRF,fresh signal REFUSED — falling earnings power
2021-01-22,NIACL,fresh signal REFUSED — falling earnings power
2021-01-22,SAREGAMA,fresh signal REFUSED — falling earnings power
2021-01-22,TECHNOE,fresh signal REFUSED — falling earnings power
2021-01-22,TMPV,fresh signal REFUSED — falling earnings power
2021-01-22,WHIRLPOOL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.73× weekly, month 2.10×, ladder rising)"
2021-01-25,HINDZINC,"BUY ₹8.64 at ₹277.40 (fresh Friday signal — ACCUMULATE: 2.31× weekly, month 2.09×, ladder rising; stop ₹248.97; charges ₹0.01)"
2021-01-25,INDIAMART,"BUY ₹16.20 at ₹3,990.00 (fresh Friday signal — BUY: 2.37× weekly, month 1.58×, ladder rising; stop ₹3,323.20; charges ₹0.02)"
2021-01-25,JUSTDIAL,"SELL ₹14.93 at stop ₹622.35 (+6.6%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-01-25,PIIND,"SELL ₹12.58 at stop ₹2,107.67 (-10.2%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-01-25,TATAELXSI,"BUY ₹16.28 at ₹2,608.00 (fresh Friday signal — BUY: 2.94× weekly, month 2.74×, ladder rising; stop ₹1,712.61; charges ₹0.02)"
2021-01-29,CYIENT,fresh signal REFUSED — falling earnings power
2021-01-29,HCLTECH,"SELL ₹15.27 at stop ₹928.05 (+10.7%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-01-29,INDIAMART,"RAISE STOP ₹3,323.20 → ₹3,460.38 (new box ₹3,642.50–₹4,187.35 sealed)"
2021-01-29,KPRMILL,RAISE STOP ₹156.39 → ₹166.62 (new box ₹175.39–₹200.00 sealed)
2021-01-29,TATAELXSI,"RAISE STOP ₹1,712.61 → ₹2,275.70 (new box ₹2,408.00–₹2,849.00 sealed)"
2021-01-29,TRENT,"SELL ₹11.65 at stop ₹626.30 (-17.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-02-01,GAEL,"BUY ₹16.43 at ₹71.47 (fresh Friday signal — ACCUMULATE: 2.70× weekly, month 3.63×, ladder rising; stop ₹62.70; charges ₹0.02)"
2021-02-05,APARINDS,fresh signal REFUSED — falling earnings power
2021-02-05,BAJAJELEC,fresh signal REFUSED — falling earnings power
2021-02-05,BLUEDART,fresh signal REFUSED — falling earnings power
2021-02-05,CARBORUNIV,fresh signal REFUSED — falling earnings power
2021-02-05,CEATLTD,fresh signal REFUSED — falling earnings power
2021-02-05,CUMMINSIND,fresh signal REFUSED — falling earnings power
2021-02-05,CYIENT,fresh signal REFUSED — falling earnings power
2021-02-05,GODREJIND,fresh signal REFUSED — falling earnings power
2021-02-05,HONAUT,"RAISE STOP ₹34,722.50 → ₹35,971.61 (new box ₹37,864.85–₹41,859.75 sealed)"
2021-02-05,IEX,fresh signal REFUSED — falling earnings power
2021-02-05,IMFA,fresh signal REFUSED — falling earnings power
2021-02-05,INDIANB,fresh signal REFUSED — falling earnings power
2021-02-05,INTELLECT,fresh signal REFUSED — falling earnings power
2021-02-05,IOC,fresh signal REFUSED — falling earnings power
2021-02-05,KIRLOSBROS,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.71× weekly, month 1.58×, ladder rising)"
2021-02-05,KNRCON,fresh signal REFUSED — falling earnings power
2021-02-05,MAHABANK,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.17× weekly, month 3.37×, ladder rising)"
2021-02-05,MSTCLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.05× weekly, month 3.33×, ladder rising)"
2021-02-05,NATIONALUM,fresh signal REFUSED — falling earnings power
2021-02-05,PRSMJOHNSN,fresh signal REFUSED — falling earnings power
2021-02-05,QUESS,fresh signal REFUSED — falling earnings power
2021-02-05,RCF,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.65× weekly, month 1.89×, ladder rising)"
2021-02-05,THERMAX,fresh signal REFUSED — falling earnings power
2021-02-05,TMPV,fresh signal REFUSED — falling earnings power
2021-02-05,UCOBANK,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.15× weekly, month 1.67×, ladder rising)"
2021-02-05,UNOMINDA,fresh signal REFUSED — falling earnings power
2021-02-05,VGUARD,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.94× weekly, month 2.57×, ladder rising)"
2021-02-08,ITC,"BUY ₹16.65 at ₹228.69 (fresh Friday signal — BUY: 2.38× weekly, month 1.68×, ladder rising; stop ₹184.60; charges ₹0.02)"
2021-02-08,UJJIVANSFB,"BUY ₹16.70 at ₹37.15 (fresh Friday signal — ACCUMULATE: 2.60× weekly, month 2.19×, ladder rising; stop ₹32.12; charges ₹0.02)"
2021-02-12,HINDZINC,RAISE STOP ₹248.97 → ₹279.30 (new box ₹294.00–₹306.40 sealed)
2021-02-12,INDIAMART,"RAISE STOP ₹3,460.38 → ₹4,137.25 (new box ₹4,355.00–₹4,975.00 sealed)"
2021-02-12,TATAELXSI,"RAISE STOP ₹2,275.70 → ₹2,660.00 (new box ₹2,800.00–₹3,050.00 sealed)"
2021-02-19,HONAUT,"RAISE STOP ₹35,971.61 → ₹39,140.00 (new box ₹41,200.00–₹43,231.00 sealed)"
2021-02-19,ITC,RAISE STOP ₹184.60 → ₹197.41 (new box ₹207.80–₹230.33 sealed)
2021-02-22,TATAELXSI,"SELL ₹16.57 at stop ₹2,660.00 (+2.0%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-02-23,GAEL,"SELL ₹14.38 at stop ₹62.70 (-12.3%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-02-24,KPRMILL,"SELL ₹15.07 at stop ₹166.62 (+10.3%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-02-26,ADANIENT,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.57× weekly, month 1.75×, ladder rising)"
2021-02-26,ADANIPORTS,fresh signal REFUSED — falling earnings power
2021-02-26,GNFC,fresh signal REFUSED — falling earnings power
2021-02-26,GSFC,fresh signal REFUSED — falling earnings power
2021-02-26,IMFA,fresh signal REFUSED — falling earnings power
2021-02-26,ITC,"SELL ₹14.34 at stop ₹197.41 (-13.7%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-02-26,LUMAXTECH,fresh signal REFUSED — falling earnings power
2021-02-26,MMTC,fresh signal REFUSED — falling earnings power
2021-02-26,NATIONALUM,fresh signal REFUSED — falling earnings power
2021-02-26,NBCC,fresh signal REFUSED — falling earnings power
2021-02-26,PRAJIND,fresh signal REFUSED — falling earnings power
2021-02-26,PRICOLLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.39× weekly, month 5.47×, ladder rising)"
2021-02-26,SCHNEIDER,fresh signal REFUSED — falling earnings power
2021-02-26,SOUTHBANK,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.96× weekly, month 1.55×, ladder rising)"
2021-02-26,SUNDARMFIN,fresh signal REFUSED — falling earnings power
2021-02-26,TATACHEM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.55× weekly, month 2.88×, ladder rising)"
2021-02-26,VAIBHAVGBL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.74× weekly, month 2.17×, ladder rising)"
2021-02-26,ZENSARTECH,fresh signal REFUSED — falling earnings power
2021-03-01,GESHIP,"BUY ₹12.95 at ₹315.90 (fresh Friday signal — BUY: 2.93× weekly, month 1.80×, ladder rising; stop ₹219.84; charges ₹0.02)"
2021-03-01,IOB,"BUY ₹17.47 at ₹18.90 (fresh Friday signal — ACCUMULATE: 3.52× weekly, month 9.60×, ladder rising; stop ₹13.70; charges ₹0.02)"
2021-03-01,MAHABANK,"BUY ₹17.36 at ₹25.20 (fresh Friday signal — ACCUMULATE: 3.28× weekly, month 6.34×, ladder rising; stop ₹18.37; charges ₹0.02)"
2021-03-01,RCF,"BUY ₹17.23 at ₹80.00 (fresh Friday signal — BUY: 7.15× weekly, month 3.12×, ladder rising; stop ₹50.16; charges ₹0.02)"
2021-03-02,INDIAMART,"SELL ₹16.76 at stop ₹4,137.25 (+3.7%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-03-05,ADANIPORTS,fresh signal REFUSED — falling earnings power
2021-03-05,ADANIPOWER,fresh signal REFUSED — falling earnings power
2021-03-05,BALRAMCHIN,fresh signal REFUSED — falling earnings power
2021-03-05,BLUESTARCO,fresh signal REFUSED — falling earnings power
2021-03-05,CCAVENUE,fresh signal REFUSED — falling earnings power
2021-03-05,CONCOR,fresh signal REFUSED — falling earnings power
2021-03-05,EDELWEISS,fresh signal REFUSED — falling earnings power
2021-03-05,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.66× weekly, month 2.76×, ladder rising)"
2021-03-05,GNFC,fresh signal REFUSED — falling earnings power
2021-03-05,GSFC,fresh signal REFUSED — falling earnings power
2021-03-05,HONAUT,"RAISE STOP ₹39,140.00 → ₹41,911.15 (new box ₹44,117.00–₹48,644.00 sealed)"
2021-03-05,JAIBALAJI,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.07× weekly, month 1.67×, ladder rising)"
2021-03-05,LUMAXTECH,fresh signal REFUSED — falling earnings power
2021-03-05,MMTC,fresh signal REFUSED — falling earnings power
2021-03-05,NBCC,fresh signal REFUSED — falling earnings power
2021-03-05,POLYMED,RAISE STOP ₹420.11 → ₹642.77 (new box ₹676.60–₹749.75 sealed)
2021-03-05,POONAWALLA,fresh signal REFUSED — falling earnings power
2021-03-05,PRAJIND,fresh signal REFUSED — falling earnings power
2021-03-05,PRICOLLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.62× weekly, month 6.01×, ladder rising)"
2021-03-05,PTC,fresh signal REFUSED — falling earnings power
2021-03-05,SJVN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.55× weekly, month 2.70×, ladder rising)"
2021-03-05,TATAPOWER,fresh signal REFUSED — falling earnings power
2021-03-05,TECHNOE,fresh signal REFUSED — falling earnings power
2021-03-05,THOMASCOOK,fresh signal REFUSED — falling earnings power
2021-03-05,VAIBHAVGBL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.87× weekly, month 2.48×, ladder rising)"
2021-03-08,JSWENERGY,"BUY ₹16.76 at ₹81.85 (fresh Friday signal — BUY: 5.17× weekly, month 2.49×, ladder rising; stop ₹65.79; charges ₹0.02)"
2021-03-12,GESHIP,RAISE STOP ₹219.84 → ₹290.70 (new box ₹306.00–₹339.95 sealed)
2021-03-12,GRAVITA,RAISE STOP ₹70.89 → ₹96.13 (new box ₹102.25–₹122.65 sealed)
2021-03-12,JSWENERGY,RAISE STOP ₹65.79 → ₹76.43 (new box ₹80.45–₹92.40 sealed)
2021-03-12,RCF,RAISE STOP ₹50.16 → ₹79.16 (new box ₹84.00–₹100.15 sealed)
2021-03-17,GRAVITA,"SELL ₹22.13 at stop ₹96.13 (+38.0%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-03-17,RCF,"SELL ₹17.01 at stop ₹79.16 (-1.1%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-03-18,UJJIVANSFB,"SELL ₹14.40 at stop ₹32.12 (-13.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-03-19,ADANIPOWER,fresh signal REFUSED — falling earnings power
2021-03-19,DATAMATICS,fresh signal REFUSED — falling earnings power
2021-03-19,EDELWEISS,fresh signal REFUSED — falling earnings power
2021-03-19,FSL,fresh signal REFUSED — falling earnings power
2021-03-19,GICRE,fresh signal REFUSED — falling earnings power
2021-03-19,HINDZINC,"SELL ₹8.68 at stop ₹279.30 (+0.7%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-03-19,IEX,fresh signal REFUSED — falling earnings power
2021-03-19,MAHABANK,"SELL ₹12.63 at stop ₹18.37 (-27.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-03-19,NIACL,fresh signal REFUSED — falling earnings power
2021-03-22,DEEPAKFERT,"BUY ₹16.13 at ₹237.00 (fresh Friday signal — BUY: 2.43× weekly, month 1.82×, ladder rising; stop ₹184.78; charges ₹0.02)"
2021-03-22,HONAUT,"SELL ₹17.35 at stop ₹41,911.15 (+7.8%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-03-22,KEI,"BUY ₹16.05 at ₹522.00 (fresh Friday signal — BUY: 5.22× weekly, month 1.54×, ladder rising; stop ₹436.67; charges ₹0.02)"
2021-03-22,WELSPUNLIV,"BUY ₹16.13 at ₹81.45 (fresh Friday signal — BUY: 3.57× weekly, month 2.45×, ladder rising; stop ₹67.45; charges ₹0.02)"
2021-03-26,ADANIPORTS,fresh signal REFUSED — falling earnings power
2021-03-26,ADANIPOWER,fresh signal REFUSED — falling earnings power
2021-03-26,DEEPAKFERT,RAISE STOP ₹184.78 → ₹209.52 (new box ₹220.55–₹249.45 sealed)
2021-03-26,HCG,fresh signal REFUSED — falling earnings power
2021-03-26,KEI,RAISE STOP ₹436.67 → ₹471.20 (new box ₹496.00–₹558.00 sealed)
2021-03-26,POLYMED,RAISE STOP ₹642.77 → ₹719.96 (new box ₹765.55–₹917.50 sealed)
2021-03-26,TIMETECHNO,fresh signal REFUSED — falling earnings power
2021-03-26,WELSPUNLIV,RAISE STOP ₹67.45 → ₹68.17 (new box ₹72.65–₹87.60 sealed)
2021-03-30,KPITTECH,"BUY ₹16.11 at ₹182.00 (fresh Friday signal — BUY: 1.71× weekly, month 2.75×, ladder rising; stop ₹136.62; charges ₹0.02)"
2021-04-01,ASAHIINDIA,fresh signal REFUSED — falling earnings power
2021-04-01,GICRE,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.92× weekly, month 3.20×, ladder rising)"
2021-04-01,INTELLECT,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.84× weekly, month 5.09×, ladder rising)"
2021-04-01,IOB,RAISE STOP ₹13.70 → ₹14.82 (new box ₹15.60–₹18.00 sealed)
2021-04-01,SWSOLAR,fresh signal REFUSED — falling earnings power
2021-04-01,TAX,"FY2021 settled: ₹10.67 paid (STCG ₹53.36 @20%, LTCG ₹0.00 @12.5%; losses carried forward ST ₹0.00 / LT ₹0.00)"
2021-04-05,AUBANK,"BUY ₹15.10 at ₹631.00 (fresh Friday signal — ACCUMULATE: 3.80× weekly, month 2.02×, ladder rising; stop ₹533.06; charges ₹0.02)"
2021-04-12,AUBANK,"SELL ₹12.73 at stop ₹533.06 (-15.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-04-12,GESHIP,"SELL ₹11.89 at stop ₹290.70 (-8.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-04-16,BALRAMCHIN,fresh signal REFUSED — falling earnings power
2021-04-16,JSWENERGY,RAISE STOP ₹76.43 → ₹81.99 (new box ₹86.70–₹102.40 sealed)
2021-04-16,KPITTECH,RAISE STOP ₹136.62 → ₹171.05 (new box ₹180.05–₹204.70 sealed)
2021-04-16,TIMETECHNO,fresh signal REFUSED — falling earnings power
2021-04-19,KPRMILL,"BUY ₹15.05 at ₹236.00 (fresh Friday signal — BUY: 2.36× weekly, month 1.58×, ladder rising; stop ₹192.07; charges ₹0.02)"
2021-04-23,KPRMILL,RAISE STOP ₹192.07 → ₹221.37 (new box ₹233.02–₹255.60 sealed)
2021-04-23,MAXHEALTH,fresh signal REFUSED — falling earnings power
2021-04-23,RAIN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.60× weekly, month 1.99×, ladder rising)"
2021-04-23,RHIM,fresh signal REFUSED — falling earnings power
2021-04-23,TIMETECHNO,fresh signal REFUSED — falling earnings power
2021-04-26,SPLPETRO,"BUY ₹11.60 at ₹335.45 (fresh Friday signal — BUY: 6.51× weekly, month 2.51×, ladder rising; stop ₹226.53; charges ₹0.01)"
2021-04-28,IOB,"SELL ₹13.67 at stop ₹14.82 (-21.6%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-04-30,DCMSHRIRAM,fresh signal REFUSED — falling earnings power
2021-04-30,ELECON,fresh signal REFUSED — falling earnings power
2021-04-30,ELECTCAST,fresh signal REFUSED — falling earnings power
2021-04-30,GALLANTT,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.45× weekly, month 2.99×, ladder rising)"
2021-04-30,JAYNECOIND,fresh signal REFUSED — falling earnings power
2021-04-30,JSWSTEEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.34× weekly, month 2.91×, ladder rising)"
2021-04-30,PRAJIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.64× weekly, month 1.93×, ladder rising)"
2021-04-30,RAIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.85× weekly, month 2.94×, ladder rising)"
2021-04-30,SAIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.14× weekly, month 2.06×, ladder rising)"
2021-04-30,SHAREINDIA,fresh signal REFUSED — falling earnings power
2021-04-30,USHAMART,fresh signal REFUSED — falling earnings power
2021-04-30,WOCKPHARMA,fresh signal REFUSED — falling earnings power
2021-04-30,ZYDUSLIFE,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 3.01× weekly, month 2.95×, ladder rising)"
2021-05-03,MARKSANS,"BUY ₹13.67 at ₹70.95 (fresh Friday signal — ACCUMULATE: 3.13× weekly, month 3.97×, ladder rising; stop ₹64.12; charges ₹0.02)"
2021-05-07,KEI,RAISE STOP ₹471.20 → ₹485.02 (new box ₹510.55–₹532.45 sealed)
2021-05-07,SPLPETRO,RAISE STOP ₹226.53 → ₹326.80 (new box ₹344.00–₹381.95 sealed)
2021-05-14,KPRMILL,RAISE STOP ₹221.37 → ₹268.28 (new box ₹282.40–₹326.25 sealed)
2021-05-14,POLYMED,"RAISE STOP ₹719.96 → ₹902.50 (new box ₹950.00–₹1,085.15 sealed)"
2021-05-21,DEEPAKFERT,RAISE STOP ₹209.52 → ₹264.10 (new box ₹278.00–₹297.65 sealed)
2021-05-21,MARKSANS,RAISE STOP ₹64.12 → ₹68.02 (new box ₹71.60–₹81.95 sealed)
2021-05-28,KEI,RAISE STOP ₹485.02 → ₹558.60 (new box ₹588.00–₹638.80 sealed)
2021-06-04,DEEPAKFERT,RAISE STOP ₹264.10 → ₹269.80 (new box ₹284.00–₹314.00 sealed)
2021-06-04,JSWENERGY,RAISE STOP ₹81.99 → ₹108.49 (new box ₹114.20–₹119.50 sealed)
2021-06-04,KPITTECH,RAISE STOP ₹171.05 → ₹214.70 (new box ₹226.00–₹250.60 sealed)
2021-06-04,POLYMED,"RAISE STOP ₹902.50 → ₹950.00 (new box ₹1,000.00–₹1,165.00 sealed)"
2021-06-04,SPLPETRO,RAISE STOP ₹326.80 → ₹351.55 (new box ₹370.05–₹407.50 sealed)
2021-06-04,WELSPUNLIV,RAISE STOP ₹68.17 → ₹80.48 (new box ₹86.00–₹104.40 sealed)
2021-06-11,JSWENERGY,RAISE STOP ₹108.49 → ₹126.83 (new box ₹133.50–₹147.80 sealed)
2021-06-14,POLYMED,"SELL ₹27.31 at stop ₹950.00 (+111.3%, charges ₹0.03) — the cash goes back to work at the next Friday screen"
2021-06-18,ASTRAMICRO,fresh signal REFUSED — falling earnings power
2021-06-18,BANCOINDIA,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.44× weekly, month 1.70×, ladder rising)"
2021-06-18,BBTC,fresh signal REFUSED — falling earnings power
2021-06-18,BLS,fresh signal REFUSED — falling earnings power
2021-06-18,DATAMATICS,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.30× weekly, month 3.66×, ladder rising)"
2021-06-18,EDELWEISS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.81× weekly, month 1.60×, ladder rising)"
2021-06-18,ELECON,fresh signal REFUSED — falling earnings power
2021-06-18,GMRAIRPORT,fresh signal REFUSED — falling earnings power
2021-06-18,HCC,fresh signal REFUSED — falling earnings power
2021-06-18,HFCL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.65× weekly, month 3.41×, ladder rising)"
2021-06-18,HSCL,fresh signal REFUSED — falling earnings power
2021-06-18,JMFINANCIL,fresh signal REFUSED — falling earnings power
2021-06-18,JPPOWER,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.01× weekly, month 5.10×, ladder rising)"
2021-06-18,KEI,RAISE STOP ₹558.60 → ₹608.00 (new box ₹640.00–₹718.90 sealed)
2021-06-18,KNRCON,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.76× weekly, month 1.53×, ladder rising)"
2021-06-18,MPHASIS,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.61× weekly, month 1.54×, ladder rising)"
2021-06-18,NEWGEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.31× weekly, month 4.38×, ladder rising)"
2021-06-18,PGIL,fresh signal REFUSED — falling earnings power
2021-06-18,RADICO,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.58× weekly, month 3.21×, ladder rising)"
2021-06-18,RENUKA,fresh signal REFUSED — falling earnings power
2021-06-18,RTNPOWER,fresh signal REFUSED — falling earnings power
2021-06-18,SURYAROSNI,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.06× weekly, month 1.56×, ladder rising)"
2021-06-18,THYROCARE,fresh signal REFUSED — falling earnings power
2021-06-18,UNIONBANK,fresh signal REFUSED — falling earnings power
2021-06-18,UNOMINDA,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.66× weekly, month 1.96×, ladder rising)"
2021-06-21,JWL,"BUY ₹19.81 at ₹30.80 (fresh Friday signal — BUY: 6.73× weekly, month 3.20×, ladder rising; stop ₹18.23; charges ₹0.02)"
2021-06-25,JSWENERGY,RAISE STOP ₹126.83 → ₹138.04 (new box ₹145.30–₹168.30 sealed)
2021-06-25,MARKSANS,RAISE STOP ₹68.02 → ₹76.87 (new box ₹81.65–₹97.60 sealed)
2021-07-02,DEEPAKFERT,RAISE STOP ₹269.80 → ₹364.65 (new box ₹390.00–₹474.50 sealed)
2021-07-02,JWL,RAISE STOP ₹18.23 → ₹27.63 (new box ₹29.45–₹35.50 sealed)
2021-07-05,SPLPETRO,"SELL ₹12.12 at stop ₹351.55 (+4.8%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2021-07-09,ASAHIINDIA,fresh signal REFUSED — falling earnings power
2021-07-09,BRIGADE,fresh signal REFUSED — falling earnings power
2021-07-09,EDELWEISS,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.21× weekly, month 2.05×, ladder rising)"
2021-07-09,GAEL,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.11× weekly, month 2.20×, ladder rising)"
2021-07-09,GRAVITA,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.37× weekly, month 3.12×, ladder rising)"
2021-07-09,HBLENGINE,fresh signal REFUSED — falling earnings power
2021-07-09,HCG,fresh signal REFUSED — falling earnings power
2021-07-09,HFCL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.86× weekly, month 4.25×, ladder rising)"
2021-07-09,ICIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.11× weekly, month 1.55×, ladder rising)"
2021-07-09,IIFLCAPS,fresh signal REFUSED — falling earnings power
2021-07-09,JSWENERGY,RAISE STOP ₹138.04 → ₹154.47 (new box ₹162.60–₹177.00 sealed)
2021-07-09,KNRCON,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.71× weekly, month 2.42×, ladder rising)"
2021-07-09,LEMONTREE,fresh signal REFUSED — falling earnings power
2021-07-09,LUMAXTECH,fresh signal REFUSED — falling earnings power
2021-07-09,MOTILALOFS,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.35× weekly, month 4.54×, ladder rising)"
2021-07-09,NESCO,fresh signal REFUSED — falling earnings power
2021-07-09,NEWGEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.92× weekly, month 4.79×, ladder rising)"
2021-07-09,PGIL,fresh signal REFUSED — falling earnings power
2021-07-09,PURVA,fresh signal REFUSED — falling earnings power
2021-07-09,RAIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.14× weekly, month 2.82×, ladder rising)"
2021-07-09,REDINGTON,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.63× weekly, month 2.28×, ladder rising)"
2021-07-09,SUMICHEM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.76× weekly, month 1.69×, ladder rising)"
2021-07-09,TIMKEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.38× weekly, month 2.69×, ladder rising)"
2021-07-09,VMART,fresh signal REFUSED — falling earnings power
2021-07-09,VOLTAMP,fresh signal REFUSED — falling earnings power
2021-07-12,HGINFRA,"BUY ₹19.63 at ₹492.00 (fresh Friday signal — BUY: 9.14× weekly, month 5.68×, ladder rising; stop ₹334.09; charges ₹0.02)"
2021-07-16,HGINFRA,RAISE STOP ₹334.09 → ₹453.15 (new box ₹477.00–₹550.80 sealed)
2021-07-16,KPITTECH,RAISE STOP ₹214.70 → ₹232.94 (new box ₹245.20–₹274.00 sealed)
2021-07-16,KPRMILL,RAISE STOP ₹268.28 → ₹333.07 (new box ₹350.60–₹372.95 sealed)
2021-07-16,WELSPUNLIV,RAISE STOP ₹80.48 → ₹97.56 (new box ₹102.70–₹109.70 sealed)
2021-07-30,JWL,RAISE STOP ₹27.63 → ₹30.42 (new box ₹32.40–₹39.00 sealed)
2021-07-30,WELSPUNLIV,RAISE STOP ₹97.56 → ₹117.99 (new box ₹124.20–₹134.50 sealed)
2021-08-06,JSWENERGY,RAISE STOP ₹154.47 → ₹228.00 (new box ₹240.00–₹258.30 sealed)
2021-08-06,KPITTECH,RAISE STOP ₹232.94 → ₹266.76 (new box ₹280.80–₹315.65 sealed)
2021-08-06,KPRMILL,RAISE STOP ₹333.07 → ₹352.48 (new box ₹371.03–₹417.00 sealed)
2021-08-06,MARKSANS,RAISE STOP ₹76.87 → ₹77.14 (new box ₹81.20–₹83.55 sealed)
2021-08-06,WELSPUNLIV,RAISE STOP ₹117.99 → ₹124.64 (new box ₹131.20–₹145.40 sealed)
2021-08-10,MARKSANS,"SELL ₹14.82 at stop ₹77.14 (+8.7%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2021-08-10,WELSPUNLIV,"SELL ₹24.63 at stop ₹124.64 (+53.0%, charges ₹0.03) — the cash goes back to work at the next Friday screen"
